job_id,simplified_skills
1009124296092,sql
1009107795179,sql
1009107795179,database building and management
1009107795179,tableau
1009107795179,looker
1009107795179,r
1009107795179,python
1009066261229,data analytics
1009066261229,sql
1009066261229,python
1009066261229,tableau
1009066261229,power bi
1009066261229,data visualization and reporting
1009105849641,sql
1009105849641,sql
1009105849641,sql
1009105849641,tableau
1009105849641,excel
1009105849641,power bi
1009105849641,database building and management
1009105849641,data analysis
1009105849641,data visualization and reporting
1009105849641,data visualization and reporting
1009105849641,data modeling
1009105849641,database building and management
1009105849641,database building and management
1009128195346,data visualization and reporting
1009128195346,ms word
1009128195346,data visualization and reporting
1009128195346,tableau
1009128195346,power bi
1009128195346,python
1009128195346,sql
1009128195346,r
1009129605658,data analytics
1009129605658,data governance
1009129605658,database building and management
1009129605658,statistical analysis
1009127925196,data visualization and reporting
1009127925196,statistical analysis
1009127925196,database building and management
1009127925196,data visualization and reporting
1009122392025,etl
1009122392025,power bi
1009042808354,data analysis
1009042808354,data visualization and reporting
1009042808354,data visualization and reporting
1009042808354,data integrity and quality
1009042808354,database building and management
1009042808354,etl
1009042808354,data governance
1009042808354,data visualization and reporting
1009042808354,sql
1009042808354,sql
1009042808354,power bi
1009042808354,data cleaning
1009042808354,communication
1009042808354,database building and management
1009042808354,sql
1009126143531,excel
1009126143531,tableau
1009126143531,python
1009126143531,r
1009126143531,sql
1009126143531,statistical analysis
1009126143531,data modeling
1009117852798,data analytics
1009117852798,business intelligence
1009117852798,data modeling
1009117852798,data mining
1009117852798,data visualization and reporting
1009117852798,database building and management
1009117852798,database building and management
1009117852798,data cleaning
1009117852798,data integrity and quality
1009117852798,etl
1009117852798,data cleaning
1009117852798,etl
1009117852798,data modeling
1009117852798,statistical analysis
1009117852798,communication
1009117852798,excel
1009117852798,sql
1009117852798,database building and management
1008981452423,sql
1009112972598,data analysis
1009112972598,data visualization and reporting
1009112972598,javascript
1009112972598,sql
1009112972598,data visualization and reporting
1009112972598,power bi
1009112972598,sharepoint
1009112972598,excel
1009112972598,power bi
1009126785514,sql
1009126785514,excel
1009126785514,data modeling
1009086346953,data analysis
1009123913997,data analysis
1009123913997,statistical analysis
1009123913997,data visualization and reporting
1009123913997,tableau
1009123913997,power bi
1009123913997,data manipulation
1009123913997,sql
1009090016733,data analysis
1008948423245,data analysis
1009079020008,data visualization and reporting
1009079020008,data analysis
1009079020008,data visualization and reporting
1009079020008,database building and management
1009079020008,data mining
1009079020008,data analysis
1009079020008,data visualization and reporting
1009079020008,data analysis
1009079020008,looker
1009079020008,excel
1009079020008,power bi
1009079020008,powerpoint
1009079020008,business intelligence
1009076764251,data visualization and reporting
1009076764251,data visualization and reporting
1009076764251,statistical analysis
1009076764251,etl
1009076764251,sql
1009076764251,data modeling
1009076764251,sql
1009076764251,sql
1009076764251,sql
1009076764251,sql
1009076764251,sql
1009076764251,data visualization and reporting
1009125877698,data analysis
1009002072226,data analysis
1009002072226,data analytics
1009002072226,sql
1009002072226,data visualization and reporting
1009002072226,powerpoint
1009002072226,excel
1009002072226,sharepoint
1009002072226,power bi
1009002072226,tableau
1009078486211,database building and management
1009078486211,sql
1009078486211,tableau
1009078486211,power bi
1009078486211,sharepoint
1009078486211,etl
1009078486211,database building and management
1009078486211,data analysis
1009078486211,data integrity and quality
1009078486211,database building and management
1008952803759,statistical analysis
1008952803759,data modeling
1008952803759,data modeling
1008952803759,data mining
1008952803759,statistical analysis
1008952803759,excel
1008952803759,spss/sas
1008952803759,spss/sas
1008952803759,database building and management
1008952803759,data analysis
1008952803759,data cleaning
1008952803759,data analysis
1009128782242,sql
1009128782242,data analytics
1009128782242,data analytics
1009128782242,ai and machine learning
1009128782242,python
1009128782242,tableau
1009128782242,javascript
1009128782242,sql
1009128782242,database building and management
1009128782242,data mining
1009111427351,sql
1009111427351,sharepoint
1009119664620,data analysis
1009119664620,database building and management
1009119664620,etl
1009119664620,power bi
1009119664620,data visualization and reporting
1009119664620,sql
1009119664620,tableau
1009119664620,python
1009119664620,r
1009119664620,ai and machine learning
1009124585879,data analysis
1009124585879,python
1009108656368,data analysis
1009108656368,statistical analysis
1009108656368,data modeling
1009108656368,statistical analysis
1009108656368,data visualization and reporting
1009108656368,python
1009108656368,r
1009108656368,sql
1009108656368,data manipulation
1009108656368,data cleaning
1009108656368,etl
1009122515718,database building and management
1009122515718,data analysis
1009122515718,data visualization and reporting
1009082530235,data analytics
1009082530235,tableau
1009082530235,sql
1009082530235,etl
1009082530235,excel
1009082530235,looker
1009082530235,r
1009082530235,data visualization and reporting
1009086354502,data analysis
1009086354502,data modeling
1009086354502,python
1009086354502,power bi
1009126193459,data governance
1009126193459,data science
1009126193459,statistical analysis
1009126193459,data science
1009126193459,data analysis
1009126193459,data integrity and quality
1009126193459,sql
1009126193459,python
1009126193459,r
1009126193459,power bi
1009126193459,tableau
1009126193459,sql
1009126193459,sql
1009128136826,data analysis
1009128136826,data visualization and reporting
1009128136826,data visualization and reporting
1009004088976,database building and management
1009004088976,data analysis
1009004088976,excel
1009105722756,data analysis
1009105722756,sql
1009105722756,python
1009105722756,tableau
1009126606224,data analysis
1009126606224,sql
1009126606224,power bi
1009126606224,tableau
1009124690641,sql
1009124690641,data analytics
1009124690641,business intelligence
1009097514134,data analysis
1009097514134,data integrity and quality
1009097514134,sql
1009097514134,power bi
1009097514134,data visualization and reporting
1009097514134,database building and management
1009097514134,data science
1009097514134,statistical analysis
1009097514134,python
1009097514134,excel
1009097514134,communication
1009097514134,data analytics
1009119728111,data analysis
1009119728111,data analysis
1009119728111,spss/sas
1009119728111,excel
1009119728111,statistical analysis
1009122343384,data analysis
1009122343384,data integrity and quality
1009122343384,excel
1009125091033,data analytics
1009125091033,r
1009125091033,python
1009125091033,etl
1009072079326,data mining
1009072079326,etl
1009072079326,tableau
1009072079326,power bi
1009072079326,r
1009072079326,spss/sas
1009072079326,data analytics
1009072079326,data analytics
1009072079326,statistical analysis
1009072079326,sql
1009072079326,python
1009072079326,r
1009122195652,data analysis
1009122195652,data modeling
1009122195652,data governance
1009122195652,data modeling
1009122195652,data analysis
1009122195652,data modeling
1009122195652,database building and management
1009122195652,sql
1009122195652,database building and management
1009122195652,etl
1009122195652,data modeling
1009128592220,data analysis
1009128592220,database building and management
1008984339200,communication
1008984339200,data analysis
1008984339200,python
1008984339200,tableau
1008984339200,sql
1008984339200,aws
1009088262204,ai and machine learning
1009088262204,snowflake
1009088262204,python
1009088262204,r
1009088262204,sql
1009088262204,power bi
1009088262204,etl
1009021916250,data analysis
1009112892505,power bi
1009112892505,data visualization and reporting
1009112892505,database building and management
1009112892505,data analytics
1009112892505,communication
1009112892505,statistical analysis
1009112892505,excel
1009128096082,data modeling
1009128096082,data modeling
1009128096082,database building and management
1009128096082,data modeling
1009128096082,database building and management
1009128096082,sql
1009128096082,data modeling
1009128096082,data modeling
1009128096082,data modeling
1009128096082,data modeling
1009128068948,data integrity and quality
1009128068948,database building and management
1009128068948,database building and management
1009128068948,data governance
1009128068948,data integrity and quality
1009128068948,data governance
1009128068948,database building and management
1009128068948,data analytics
1009128068948,communication
1009058619335,data science
1009079312415,data analytics
1009079312415,power bi
1009079312415,database building and management
1009079312415,database building and management
1009079312415,power bi
1009072057976,data analysis
1009072057976,database building and management
1009072057976,data manipulation
1009072057976,database building and management
1009072057976,etl
1009072057976,communication
1009072057976,r
1009072057976,python
1009072057976,javascript
1009072057976,javascript
1009067784401,business intelligence
1009067784401,data analysis
1009067784401,data visualization and reporting
1009067784401,etl
1009067784401,sql
1009067784401,business intelligence
1009067784401,tableau
1009067784401,sql
1009126540477,data visualization and reporting
1009126540477,data visualization and reporting
1009126540477,data modeling
1009126540477,data modeling
1009126540477,business intelligence
1009126540477,tableau
1009126540477,power bi
1009126540477,data analytics
1009126540477,data visualization and reporting
1009126540477,r
1009126540477,spss/sas
1009126540477,python
1009126540477,sql
1009126540477,statistical analysis
1009126540477,excel
1009126540477,database building and management
1009126540477,data cleaning
1009126540477,data analysis
1009126540477,data modeling
1009126540477,data visualization and reporting
1009128064086,data analysis
1009128064086,aws
1009128064086,data modeling
1009128064086,sql
1009128064086,snowflake
1009082479795,data modeling
1009082479795,data analytics
1009082479795,excel
1009082479795,power bi
1009049358386,database building and management
1009049358386,sql
1009129876960,tableau
1009129876960,data analysis
1009129876960,database building and management
1009129876960,tableau
1009129876960,data analytics
1009129876960,communication
1009026758687,data analysis
1009026758687,database building and management
1009026758687,statistical analysis
1009026758687,data modeling
1009026758687,python
1009026758687,r
1009026758687,tableau
1009026758687,power bi
1009026758687,sql
1009026758687,data science
1009026758687,statistical analysis
1009026758687,data science
1009026758687,data analytics
1009026758687,communication
1009021243298,data analytics
1009021243298,data analysis
1009021243298,business intelligence
1009021243298,statistical analysis
1009021243298,database building and management
1009021243298,data governance
1009021243298,etl
1009021243298,database building and management
1009021243298,sql
1009021243298,tableau
1009021243298,power bi
1009021243298,data integrity and quality
1009128795624,data analytics
1009128795624,statistical analysis
1009128795624,data visualization and reporting
1009128795624,data analytics
1009128795624,r
1009128795624,tableau
1009128795624,power bi
1009128795624,data analytics
1009077567858,sql
1009077567858,python
1009077567858,r
1009077567858,tableau
1009077567858,power bi
1009123897902,statistical analysis
1009123897902,sql
1009123897902,sql
1009123897902,etl
1009123897902,data visualization and reporting
1009123897902,python
1009123897902,javascript
1009123897902,r
1009123897902,spss/sas
1009128054334,data visualization and reporting
1009128054334,database building and management
1009128054334,data analytics
1009128054334,javascript
1009128054334,python
1009121454530,data analytics
1009121454530,data analysis
1009121454530,business intelligence
1009121454530,tableau
1009121454530,power bi
1009121454530,sql
1009121454530,data visualization and reporting
1009121454530,excel
1009121454530,powerpoint
1009121454530,aws
1009119674081,data cleaning
1009119674081,data governance
1009119674081,python
1009119674081,r
1009119674081,javascript
1009119674081,sql
1009119674081,data visualization and reporting
1009119674081,power bi
1009119674081,snowflake
1009119674081,sql
1009119674081,aws
1009113309768,data governance
1009113309768,data integrity and quality
1009113309768,etl
1009113309768,data analysis
1009113309768,database building and management
1009042916483,sql
1009042916483,power bi
1009042916483,sql
1009042916483,python
1009042916483,etl
1009042916483,power bi
1009104164430,data analysis
1009104164430,python
1009104164430,tableau
1009104164430,sql
1009075133657,data analysis
1009075133657,data modeling
1009075133657,data visualization and reporting
1009075133657,data science
1009075133657,excel
1009124489661,database building and management
1009124489661,data governance
1009124489661,database building and management
1009124489661,data integrity and quality
1009124489661,data mining
1009124489661,aws
1009124489661,sql
1009124489661,sql
1009124489661,sql
1009124489661,python
1009124489661,r
1009124489661,sql
1009124489661,aws
1009124489661,database building and management
1009124489661,data analytics
1009124489661,data visualization and reporting
1009119236860,data analysis
1009119236860,statistical analysis
1009119236860,data visualization and reporting
1009119236860,data analytics
1009119236860,data integrity and quality
1009119236860,database building and management
1009119236860,power bi
1009119236860,sql
1009119236860,python
1009119236860,tableau
1008952251770,business intelligence
1008952251770,sql
1008952251770,snowflake
1008952251770,python
1008952251770,tableau
1008952251770,looker
1009091825656,data science
1009091825656,database building and management
1009091825656,data analysis
1009117861221,database building and management
1009117861221,data visualization and reporting
1009117861221,excel
1009117861221,communication
1009117861221,communication
1009117861221,ms word
1009117861221,powerpoint
1009128593097,data analysis
1009128593097,power bi
1009128593097,data analysis
1009128593097,sql
1009128593097,excel
1009128593097,power bi
1009129113407,data analysis
1009129113407,database building and management
1009129113407,data analysis
1009129113407,database building and management
1009129113407,database building and management
1009129113407,data visualization and reporting
1009129113407,tableau
1009129113407,spss/sas
1009129113407,sql
1009129113407,excel
1009129113407,powerpoint
1009129113407,ms word
1009129113407,data visualization and reporting
1009044344562,data analysis
1009044344562,data visualization and reporting
1009044344562,sql
1009044344562,python
1009044344562,aws
1009044344562,spss/sas
1009044344562,r
1009044344562,aws
1009126184107,data analytics
1009126184107,data visualization and reporting
1009126184107,data visualization and reporting
1009126184107,tableau
1009126184107,sql
1009126184107,python
1009126099014,data modeling
1009126099014,database building and management
1009126099014,data mining
1009126099014,python
1009126099014,r
1009126099014,sql
1009126099014,excel
1009128468179,excel
1009128468179,data visualization and reporting
1009065928338,data analysis
1009065928338,data visualization and reporting
1009107225241,data analytics
1009107225241,power bi
1009107225241,power bi
1009107225241,aws
1009107225241,sql
1009107225241,sql
1009107225241,etl
1009107225241,data manipulation
1009107225241,database building and management
1009107225241,sql
1009107225241,data integrity and quality
1009113302236,sql
1009113302236,data mining
1009113302236,power bi
1009113302236,tableau
1009113302236,excel
1009113302236,data analytics
1009128512280,data analytics
1009128512280,data analytics
1009128512280,excel
1009107505631,tableau
1009107505631,tableau
1009107505631,tableau
1009107505631,excel
1009107505631,powerpoint
1009107505631,data analysis
1009107505631,data modeling
1009107505631,sql
1009107505631,r
1009107505631,python
1009107505631,data analytics
1009107505631,ai and machine learning
1009129118153,ms word
1009129118153,excel
1009129118153,powerpoint
1009129118153,sharepoint
1009097822686,data analysis
1009097822686,database building and management
1009097822686,sql
1009097822686,tableau
1009097822686,excel
1009097822686,business intelligence
1009123910964,database building and management
1009123910964,spss/sas
1009123910964,spss/sas
1009123910964,tableau
1009123910964,excel
1009123910964,sql
1009123910964,r
1009123910964,python
1009123910964,javascript
1009112963741,data analysis
1009112963741,sql
1009112963741,data visualization and reporting
1009112963741,power bi
1009112963741,sharepoint
1009112963741,excel
1009112963741,power bi
1009112963741,javascript
1009094099278,excel
1009094099278,sql
1009094099278,sql
1009094099278,data analytics
1009086287750,data analysis
1009086287750,ms word
1009086287750,excel
1009086287750,powerpoint
1009086287750,data analysis
1009086287750,database building and management
1009107460069,tableau
1009107460069,excel
1009107460069,sql
1009123734690,excel
1009123734690,sql
1009123734690,python
1009123734690,power bi
1009123734690,communication
1009123734690,data analytics
1009123734690,data analytics
1009123734690,data analytics
1009123734690,data modeling
1009123734690,data visualization and reporting
1009123734690,data visualization and reporting
1009123734690,data analytics
1009123734690,data visualization and reporting
1009123734690,data integrity and quality
1009123734690,data integrity and quality
1009123734690,statistical analysis
1009123734690,data visualization and reporting
1009123734690,data cleaning
1009123734690,data modeling
1009123734690,ai and machine learning
1009089953019,sql
1009089953019,python
1009015956815,python
1009015956815,sql
1009015956815,tableau
1009015956815,power bi
1009015956815,data science
1009015956815,data visualization and reporting
1009091898552,sql
1009091898552,sql
1009091898552,aws
1009091898552,data analytics
1009091898552,data visualization and reporting
1009091898552,data analysis
1009091898552,data modeling
1009091898552,ai and machine learning
1009107428772,data analysis
1009107428772,data modeling
1009107428772,data visualization and reporting
1009107428772,excel
1009107428772,data modeling
1009107428772,data visualization and reporting
1009107428772,data modeling
1009124244479,sql
1009124244479,power bi
1009124244479,python
1009124244479,r
1009124244479,data visualization and reporting
1009034563543,sql
1009034563543,data analytics
1009122503088,data mining
1009122503088,data modeling
1009122503088,database building and management
1009122503088,data visualization and reporting
1009122503088,data visualization and reporting
1009122503088,tableau
1009122503088,sql
1009122503088,sql
1009088237405,spss/sas
1009088237405,sql
1009088237405,excel
1009127953753,data analysis
1009127953753,database building and management
1009127953753,data visualization and reporting
1009127953753,database building and management
1009127953753,sql
1009127953753,tableau
1009127953753,spss/sas
1009127953753,r
1009127953753,spss/sas
1009127953753,data visualization and reporting
1009125878270,data analysis
1009125878270,data integrity and quality
1009125878270,database building and management
1009125878270,data visualization and reporting
1009125878270,sql
1009125878270,data visualization and reporting
1009088238001,data analysis
1009083202857,database building and management
1009083202857,power bi
1009083202857,sql
1009083202857,powerpoint
1009128573608,data integrity and quality
1009128573608,database building and management
1009128573608,data analytics
1009128573608,sql
1009128573608,excel
1009086588584,excel
1009086588584,ms word
1009086588584,powerpoint
1009086588584,communication
1009119072491,data analysis
1009119072491,data manipulation
1009119072491,statistical analysis
1009119072491,data integrity and quality
1009119072491,data visualization and reporting
1009119072491,power bi
1009119072491,sql
1009119072491,python
1009119072491,tableau
1009128143278,excel
1009128143278,power bi
1009035988545,data analytics
1009035988545,data analysis
1008976847863,data analysis
1009110660732,database building and management
1009110660732,data analysis
1009110660732,data visualization and reporting
1009110660732,data governance
1009110660732,data integrity and quality
1009110660732,tableau
1009110660732,database building and management
1009110660732,python
1009112972478,database building and management
1009112972478,data visualization and reporting
1009112972478,javascript
1009112972478,sql
1009112972478,data visualization and reporting
1009112972478,power bi
1009112972478,sharepoint
1009112972478,excel
1009112972478,power bi
1009107344694,data analysis
1009107344694,data mining
1009107344694,etl
1009107344694,database building and management
1009107344694,sql
1009107344694,sql
1009107412576,data analysis
1009107412576,data modeling
1009107412576,power bi
1009107412576,excel
1009107412576,sql
1009107412576,tableau
1009107412576,aws
1009082301102,data analysis
1009082301102,data visualization and reporting
1009082301102,data modeling
1009082301102,sql
1009082301102,python
1009082301102,r
1009082301102,looker
1009082301102,tableau
1009125879157,data analysis
1009125879157,sql
1009125879157,data visualization and reporting
1009125879157,sql
1009125879157,data analysis
1008947559950,data modeling
1008947559950,data visualization and reporting
1008947559950,power bi
1008947559950,data visualization and reporting
1008947559950,python
1008947559950,data visualization and reporting
1008947559950,statistical analysis
1008947559950,statistical analysis
1008947559950,powerpoint
1008947559950,ms word
1008947559950,excel
1009042637272,database building and management
1009042637272,data analysis
1009042637272,data governance
1009042637272,data integrity and quality
1009042637272,sql
1009042637272,power bi
1009042637272,r
1009042637272,python
1009042637272,database building and management
1009042637272,database building and management
1009113859347,data analysis
1009113859347,data analytics
1009113859347,powerpoint
1009113859347,tableau
1009113859347,communication
1009113859347,data visualization and reporting
1009128535914,sql
1009128535914,power bi
1009128535914,power bi
1009128535914,database building and management
1009128535914,etl
1009128535914,data analysis
1009128535914,database building and management
1009124678404,excel
1009124678404,powerpoint
1009107786611,statistical analysis
1009107786611,sql
1009107786611,tableau
1009107786611,database building and management
1009107786611,data visualization and reporting
1009107786611,data analytics
1009107786611,data analysis
1009124121368,data analysis
1009124121368,database building and management
1009124121368,statistical analysis
1009124121368,data visualization and reporting
1009124121368,database building and management
1009124121368,sql
1009124121368,tableau
1009124121368,power bi
1009124121368,ai and machine learning
1009129487942,sharepoint
1009129487942,sharepoint
1009129487942,tableau
1009107938737,data analysis
1009107938737,database building and management
1009086276966,data analysis
1009086261164,data analysis
1009125186312,data science
1009125186312,data analytics
1009125186312,data visualization and reporting
1009125186312,statistical analysis
1009125186312,ai and machine learning
1009125186312,data mining
1009125186312,python
1009125186312,sql
1009125186312,tableau
1008947105389,database building and management
1008947105389,ms word
1008947105389,excel
1008947105389,powerpoint
1008947105389,data analysis
1008947105389,data visualization and reporting
1009127589835,sql
1009127589835,sql
1009127589835,powerpoint
1009127589835,excel
1009118883681,database building and management
1009118883681,database building and management
1009118883681,etl
1009118883681,sql
1009118883681,python
1009118883681,r
1009118883681,tableau
1009118883681,spss/sas
1009118883681,excel
1009128871403,data analysis
1009128871403,data analytics
1009128871403,excel
1009110999247,power bi
1009110999247,sql
1009110999247,tableau
1009110999247,excel
1009110999247,data analytics
1009110999247,business intelligence
1009110999247,data analytics
1009120041180,data cleaning
1009120041180,data integrity and quality
1009120041180,data visualization and reporting
1009120041180,data visualization and reporting
1009120041180,power bi
1009120041180,tableau
1009120041180,sql
1009120041180,excel
1009120041180,python
1009119233582,sql
1009119233582,database building and management
1009119233582,data visualization and reporting
1009119233582,data visualization and reporting
1009119233582,tableau
1009009261122,sql
1009009261122,python
1009009261122,tableau
1009009261122,power bi
1009009261122,data modeling
1009119425452,data analysis
1009119425452,data science
1009119425452,ai and machine learning
1009119425452,tableau
1009119425452,excel
1009119425452,sql
1009119425452,spss/sas
1009119425452,data analytics
1009119425452,python
1009119425452,r
1009119425452,spss/sas
1009119425452,javascript
1009119425452,javascript
1009084985724,data science
1009084985724,data modeling
1009084985724,ai and machine learning
1009084985724,python
1009084985724,r
1009084985724,sql
1009084985724,data cleaning
1009084985724,data modeling
1009111338740,data analytics
1009111338740,data analysis
1009111338740,database building and management
1009111338740,sql
1009111338740,database building and management
1009111338740,data visualization and reporting
1009111338740,python
1009111338740,r
1009111338740,javascript
1009111338740,statistical analysis
1009108323455,data analytics
1009108323455,data cleaning
1009108323455,database building and management
1009108323455,data analysis
1009108323455,data analysis
1009108323455,data visualization and reporting
1009108323455,power bi
1009108323455,tableau
1009108323455,excel
1009108323455,statistical analysis
1009108323455,sql
1009108323455,python
1009108323455,r
1009030140841,data analysis
1009030140841,data integrity and quality
1009030140841,data visualization and reporting
1009030140841,data integrity and quality
1009030140841,data visualization and reporting
1009030140841,data cleaning
1009119700759,database building and management
1009119700759,data integrity and quality
1009119700759,etl
1009119700759,excel
1009124588201,data analysis
1009124588201,data integrity and quality
1009124588201,database building and management
1009124588201,sql
1009124588201,spss/sas
1009124588201,spss/sas
1009124588201,python
1009124588201,etl
1009124588201,data visualization and reporting
1009043629310,database building and management
1009043629310,python
1009043629310,sql
1008832016804,data mining
1008832016804,data analysis
1008832016804,etl
1008832016804,data modeling
1008832016804,sql
1008832016804,snowflake
1008832016804,spss/sas
1008832016804,spss/sas
1008832016804,excel
1008832016804,ms word
1008832016804,powerpoint
1009125547531,tableau
1008974536108,excel
1008974536108,data analysis
1008974536108,powerpoint
1008974536108,ms word
1009120070988,data analysis
1009120070988,data analysis
1009120070988,data visualization and reporting
1009120070988,python
1009120070988,r
1009120070988,sql
1009120070988,data mining
1009120070988,tableau
1009120070988,power bi
1009120070988,statistical analysis
1009120070988,statistical analysis
1009120070988,data analytics
1009120070988,data visualization and reporting
1009050891219,sql
1009050891219,looker
1009050891219,etl
1009050891219,etl
1009111026884,sql
1009111026884,excel
1009111026884,python
1009111026884,data analytics
1009015495968,data science
1009015495968,data visualization and reporting
1009015495968,tableau
1009126543881,sql
1009126543881,excel
1009126543881,python
1009126543881,r
1009126543881,power bi
1009126543881,excel
1009126543881,tableau
1009126543881,sql
1009126543881,database building and management
1009126543881,data modeling
1009126543881,database building and management
1009126543881,data analytics
1009126543881,data visualization and reporting
1009126543881,excel
1009126543881,database building and management
1009077228488,sql
1009077228488,excel
1009077228488,tableau
1009077228488,power bi
1009077228488,data visualization and reporting
1009077228488,data analysis
1009077228488,data analytics
1009077228488,statistical analysis
1009123614173,sql
1009123614173,data visualization and reporting
1009123614173,tableau
1009123614173,power bi
1009123614173,r
1009123614173,python
1009123614173,ai and machine learning
1009123614173,data modeling
1009128499375,sql
1009128499375,data modeling
1009128499375,python
1009128499375,r
1009128499375,tableau
1009128499375,looker
1009127586513,data analytics
1009127586513,snowflake
1009127586513,power bi
1009127586513,sql
1009127586513,database building and management
1009127586513,data analytics
1009127586513,spss/sas
1009127586513,python
1009127586513,power bi
1009090103469,database building and management
1009090103469,sql
1009090103469,sql
1009127359428,data analysis
1009127359428,data mining
1009127359428,data modeling
1009127359428,database building and management
1009127359428,power bi
1009127359428,tableau
1009127359428,excel
1009127359428,spss/sas
1009127359428,spss/sas
1009127359428,sql
1009127359428,python
1009127359428,r
1009072250807,data analysis
1009072250807,data analysis
1009072250807,data analysis
1009072250807,data analysis
1009072250807,data analysis
1009072250807,data cleaning
1009072250807,data visualization and reporting
1009072250807,r
1009072250807,data visualization and reporting
1009072250807,communication
1009094154672,data analysis
1009094154672,data modeling
1009094154672,statistical analysis
1009094154672,data analytics
1009094154672,excel
1009094154672,data visualization and reporting
1009094154672,database building and management
1009094154672,data cleaning
1009094154672,data visualization and reporting
1009094154672,data visualization and reporting
1008979648548,data analytics
1008979648548,sql
1008979648548,excel
1009077665336,excel
1009077665336,powerpoint
1009077665336,ms word
1009077665336,database building and management
1009122072406,statistical analysis
1009122072406,excel
1009122072406,excel
1009122072406,sql
1009122072406,statistical analysis
1009122072406,r
1009122072406,python
1009122072406,tableau
1009122072406,power bi
1009122072406,data visualization and reporting
1009122072406,data visualization and reporting
1009087480906,data integrity and quality
1009087480906,data integrity and quality
1009087480906,ai and machine learning
1009087480906,data visualization and reporting
1009087480906,data analysis
1009087480906,data analysis
1009104553443,data analytics
1009104553443,sql
1009104553443,tableau
1009104553443,power bi
1009104553443,python
1009104553443,r
1009123220995,data analysis
1009123220995,data visualization and reporting
1009123220995,statistical analysis
1009123220995,database building and management
1009123220995,etl
1009123220995,python
1009123220995,r
1009123220995,sql
1009123220995,tableau
1009123220995,power bi
1009063727004,data analysis
1009063727004,etl
1009063727004,power bi
1009063727004,sql
1009063727004,etl
1009063727004,excel
1009113689757,data analysis
1009113689757,data visualization and reporting
1009113689757,data visualization and reporting
1009004272724,data analytics
1009004272724,business intelligence
1009004272724,database building and management
1009004272724,python
1009004272724,r
1009004272724,sql
1009004272724,sharepoint
1009004272724,power bi
1009004272724,sql
1009036384121,excel
1009036384121,data cleaning
1009036384121,data governance
1009036384121,data manipulation
1009036384121,data modeling
1009036384121,data integrity and quality
1009036384121,data visualization and reporting
1009036384121,ai and machine learning
1009036384121,database building and management
1009036384121,power bi
1009036384121,python
1009036384121,r
1009036384121,sql
1009036384121,tableau
1008973719806,data analytics
1008973719806,excel
1008973719806,sql
1008973719806,looker
1008973719806,python
1009128134469,etl
1009128134469,data analysis
1009128134469,data visualization and reporting
1009128134469,statistical analysis
1009128134469,data visualization and reporting
1009128134469,data visualization and reporting
1009128134469,data governance
1009128134469,database building and management
1009128134469,power bi
1009115839023,tableau
1009115839023,excel
1009115839023,data analytics
1009115839023,business intelligence
1009115839023,sql
1009115839023,r
1009115839023,python
1009115839023,power bi
1009115839023,looker
1009110974704,data visualization and reporting
1009110974704,database building and management
1009110974704,data visualization and reporting
1009110974704,excel
1009110974704,statistical analysis
1008984339203,data analysis
1008984339203,python
1008984339203,tableau
1008984339203,sql
1008984339203,aws
1008984339203,data science
1008984339203,statistical analysis
1008984339203,ai and machine learning
1009086670536,data analysis
1009086670536,data modeling
1009086670536,database building and management
1009086670536,sql
1009086670536,excel
1009086670536,sql
1009115259495,data analytics
1009115259495,excel
1009115259495,r
1009115259495,python
1009115259495,sql
1009115259495,power bi
1009115259495,data analysis
1009115259495,statistical analysis
1009113296126,data analysis
1009113296126,database building and management
1009113296126,etl
1009113296126,sql
1009113296126,python
1009113296126,sql
1009124197232,python
1009124197232,power bi
1009124197232,statistical analysis
1009124525026,data modeling
1009124525026,sql
1009124525026,power bi
1009124525026,tableau
1009127888825,r
1009127888825,python
1009127888825,power bi
1009124671803,database building and management
1009124671803,sql
1009124671803,data visualization and reporting
1009124671803,database building and management
1009124671803,etl
1009113901323,data analysis
1009113901323,data analysis
1009113901323,data visualization and reporting
1009038711853,data science
1009038711853,statistical analysis
1009038711853,data visualization and reporting
1009038711853,data cleaning
1008951942941,sql
1008951942941,sql
1008951942941,sql
1008951942941,database building and management
1008951942941,data modeling
1008951942941,database building and management
1009042329230,python
1009042329230,power bi
1009042329230,data visualization and reporting
1009042329230,data analysis
1009042329230,data visualization and reporting
1009042329230,data visualization and reporting
1009042329230,data science
1009042329230,data analytics
1009042329230,statistical analysis
1009042329230,excel
1009042329230,data analytics
1009042329230,communication
1009097564765,sql
1009097564765,power bi
1009097564765,tableau
1009097564765,python
1009097564765,javascript
1009057067026,data analysis
1009057067026,sql
1009057067026,data visualization and reporting
1009057067026,tableau
1009057067026,data modeling
1009101503829,r
1009101503829,statistical analysis
1009101503829,excel
1009101503829,python
1009117905981,data analysis
1009117905981,database building and management
1009077162558,excel
1009077162558,sql
1009077162558,tableau
1009077162558,power bi
1009111792556,data analysis
1009111792556,database building and management
1009111792556,database building and management
1009111792556,data visualization and reporting
1009111792556,tableau
1009111792556,r
1009111792556,sql
1009111792556,statistical analysis
1009111792556,statistical analysis
1009111792556,data analysis
1009110991207,sql
1009110991207,sql
1009110991207,power bi
1009123835882,statistical analysis
1009123835882,data cleaning
1009123835882,data manipulation
1009123835882,tableau
1009123835882,r
1009123835882,python
1009123835882,spss/sas
1009123835882,power bi
1009123835882,data visualization and reporting
1009123835882,data analysis
1009123835882,data integrity and quality
1009108191197,data analysis
